2018-06-24 00:23:13,Roboreef EC2 is too low. EC2 = 34.56 ,Email sent!,
2018-06-24 00:25:16,Roboreef EC2 is too low. EC2 = 34.635625000000005 ,Email sent!,
2018-06-24 00:27:19,Roboreef EC2 is too low. EC2 = 34.62375 ,Email sent!,
2018-06-24 00:29:21,Roboreef EC2 is too low. EC2 = 34.56 ,Email sent!,
2018-06-24 00:31:27,Roboreef EC2 is too low. EC2 = 34.61 ,Email sent!,
2018-06-24 00:33:30,Roboreef EC2 is too low. EC2 = 34.666250000000005 ,Email sent!,
2018-06-24 00:35:33,Roboreef EC2 is too low. EC2 = 34.590625 ,Email sent!,
2018-06-24 00:37:36,Roboreef EC2 is too low. EC2 = 34.653125 ,Email sent!,
2018-06-24 00:39:39,Roboreef EC2 is too low. EC2 = 34.548125 ,Email sent!,
2018-06-24 00:41:44,Roboreef EC2 is too low. EC2 = 34.675625 ,Email sent!,
2018-06-24 00:43:48,Roboreef EC2 is too low. EC2 = 34.448125 ,Email sent!,
2018-06-24 00:45:50,Roboreef EC2 is too low. EC2 = 34.35625 ,Email sent!,
2018-06-24 00:47:53,Roboreef EC2 is too low. EC2 = 34.5075 ,Email sent!,
2018-06-24 00:49:56,Roboreef EC2 is too low. EC2 = 34.540625 ,Email sent!,
2018-06-24 00:51:59,Roboreef EC2 is too low. EC2 = 34.582499999999996 ,Email sent!,
2018-06-24 00:54:01,Roboreef EC2 is too low. EC2 = 34.607499999999995 ,Email sent!,
2018-06-24 00:56:04,Roboreef EC2 is too low. EC2 = 34.58 ,Email sent!,
2018-06-24 00:58:07,Roboreef EC2 is too low. EC2 = 34.513125 ,Email sent!,
2018-06-24 01:00:12,Roboreef EC2 is too low. EC2 = 34.661874999999995 ,Email sent!,
2018-06-24 01:02:14,Roboreef EC2 is too low. EC2 = 34.545 ,Email sent!,
2018-06-24 01:04:18,Roboreef EC2 is too low. EC2 = 34.70125 ,Email sent!,
2018-06-24 01:06:20,Roboreef EC2 is too low. EC2 = 34.73625 ,Email sent!,
2018-06-24 01:08:23,Roboreef EC2 is too low. EC2 = 34.571875 ,Email sent!,
2018-06-24 01:12:19,Roboreef EC2 is too low. EC2 = 34.588750000000005 ,Email sent!,
2018-06-24 01:14:22,Roboreef EC2 is too low. EC2 = 34.903125 ,Email sent!,
2018-06-24 13:51:00,Roboreef EC2 is too low. EC2 = 31.701875 ,Email sent!,
2018-06-24 13:53:03,Roboreef EC2 is too low. EC2 = 32.53625 ,Email sent!,
2018-06-24 13:55:06,Roboreef EC2 is too low. EC2 = 32.962500000000006 ,Email sent!,
2018-06-24 13:57:08,Roboreef EC2 is too low. EC2 = 32.740625 ,Email sent!,
2018-06-24 13:59:11,Roboreef EC2 is too low. EC2 = 32.775625 ,Email sent!,
2018-06-24 14:01:14,Roboreef EC2 is too low. EC2 = 32.69125 ,Email sent!,
2018-06-24 14:03:32,Roboreef EC2 is too low. EC2 = 32.784375 ,Email sent!,
2018-06-24 14:05:35,Roboreef EC2 is too low. EC2 = 32.809999999999995 ,Email sent!,
